months,day_of_months,hours,outdoor_temperatures,outdoor_humidities,htg_setpoints,clg_setpoints,air_temperatures,air_humidities,people_occupants,air_co2s,window_fan_energies,total_electricity_HVACs,temp_violations,co2_violations,time_labels,window_fan_speeds,ac_fan_speeds
2.0,1.0,2.0,9.166667,92.0,5.0,50.0,17.383596,48.488014,0.0,429.61618,0.0,0.0,False,False,02-01 02:10,0.0,0.0
2.0,1.0,2.0,8.95,88.0,5.0,50.0,17.282652,49.22741,0.0,426.33698,0.0,0.0,False,False,02-01 02:20,0.0,0.0
2.0,1.0,2.0,8.733334,84.0,5.0,50.0,17.182459,49.573536,0.0,423.4177,0.0,0.0,False,False,02-01 02:30,0.0,0.0
2.0,1.0,2.0,8.516666,80.0,5.0,50.0,17.08291,49.576057,0.0,420.81937,0.0,0.0,False,False,02-01 02:40,0.0,0.0
2.0,1.0,2.0,8.3,76.0,5.0,50.0,16.983925,49.278805,0.0,418.50726,0.0,0.0,False,False,02-01 02:50,0.0,0.0
2.0,1.0,3.0,8.083333,75.0,5.0,50.0,16.88533,48.820923,0.0,416.45056,0.0,0.0,False,False,02-01 03:00,0.0,0.0
2.0,1.0,3.0,7.866667,74.0,5.0,50.0,16.787062,48.288647,0.0,414.6215,0.0,0.0,False,False,02-01 03:10,0.0,0.0
2.0,1.0,3.0,7.65,73.0,5.0,50.0,16.689112,47.714767,0.0,412.99506,0.0,0.0,False,False,02-01 03:20,0.0,0.0
2.0,1.0,3.0,7.4333334,72.0,5.0,50.0,16.591469,47.10716,0.0,411.5489,0.0,0.0,False,False,02-01 03:30,0.0,0.0
2.0,1.0,3.0,7.2166667,71.0,5.0,50.0,16.49411,46.46749,0.0,410.2631,0.0,0.0,False,False,02-01 03:40,0.0,0.0
2.0,1.0,3.0,7.0,70.0,5.0,50.0,16.397007,45.79794,0.0,409.11996,0.0,0.0,False,False,02-01 03:50,0.0,0.0
2.0,1.0,4.0,6.6666665,71.833336,5.0,50.0,16.29307,45.194878,0.0,408.10364,0.0,0.0,False,False,02-01 04:00,0.0,0.0
2.0,1.0,4.0,6.3333335,73.666664,5.0,50.0,16.182076,44.699814,0.0,407.20004,0.0,0.0,False,False,02-01 04:10,0.0,0.0
2.0,1.0,4.0,6.0,75.5,5.0,50.0,16.066961,44.309525,0.0,406.39673,0.0,0.0,False,False,02-01 04:20,0.0,0.0
2.0,1.0,4.0,5.6666665,77.333336,5.0,50.0,15.949937,44.00716,0.0,405.6826,0.0,0.0,False,False,02-01 04:30,0.0,0.0
2.0,1.0,4.0,5.3333335,79.166664,5.0,50.0,15.831849,43.777054,0.0,405.0478,0.0,0.0,False,False,02-01 04:40,0.0,0.0
